year,sex,race,borough,frisked,arrest,force,summons,contraband,weapons,numberOfEach,
2005,0,4,Queens,1,1,0,0,0,0,10,
2005,0,4,Bronx,1,0,0,0,0,0,10,
2005,0,4,SI,0,0,0,0,0,0,10,
2006,0,4,Manhattan,0,0,1,0,0,0,10,
2007,0,4,Queens,0,1,0,0,0,0,10,
2008,0,4,Queens,1,1,1,0,0,0,10,
2008,0,4,Queens,1,1,1,0,1,0,10,
2008,0,4,Queens,1,1,0,0,0,0,10,
2009,0,4,Queens,1,1,1,0,0,0,10,
2009,0,4,Brooklyn,1,1,1,0,0,0,10,
2011,0,4,Brooklyn,1,1,0,0,0,0,10,
2011,0,4,Bronx,1,0,0,1,0,0,10,
2011,1,4,Bronx,0,0,0,0,0,0,10,
2012,0,4,Bronx,1,1,1,0,0,0,10,
2012,1,4,Bronx,0,0,0,0,0,0,10,
2012,0,4,Queens,1,0,1,1,0,0,10,
2012,0,4,Brooklyn,1,1,0,0,0,0,10,
2012,0,4,Brooklyn,1,0,0,1,0,0,10,
2012,1,4,Queens,1,0,0,0,0,0,10,
2013,0,4,Queens,1,1,1,0,0,0,10,
2013,0,4,Brooklyn,1,1,0,0,0,0,10,
2014,0,4,SI,1,0,0,0,0,0,10,
2003,0,4,Queens,0,0,0,1,0,0,11,
2003,0,4,Brooklyn,1,0,0,0,0,0,11,
2004,0,4,Manhattan,1,0,0,0,0,0,11,
2007,1,4,Manhattan,0,0,0,0,0,0,11,
2008,0,4,Brooklyn,1,1,0,0,0,0,11,
2008,0,4,Queens,0,0,1,0,0,0,11,
2009,0,4,SI,1,0,1,0,0,0,11,
2009,0,4,Bronx,1,0,0,1,0,0,11,
2010,0,4,SI,1,0,0,0,0,0,11,
2011,0,4,Queens,0,0,1,0,0,0,11,
2012,0,4,Queens,1,1,0,0,0,0,11,
2012,0,4,Brooklyn,1,1,1,0,0,0,11,
2015,0,4,Queens,1,0,0,0,0,0,11,
2005,0,4,Bronx,1,0,1,0,0,0,12,
2007,1,4,Brooklyn,0,0,0,0,0,0,12,
2007,0,4,Queens,1,0,0,1,0,0,12,
2007,0,4,SI,1,0,0,0,0,0,12,
2012,0,4,Bronx,0,0,0,1,0,0,12,
2013,0,4,Manhattan,1,0,1,0,0,0,12,
2014,1,4,Queens,0,0,0,0,0,0,12,
2014,0,4,Bronx,1,0,1,0,0,1,12,
2003,0,4,Manhattan,0,0,0,0,0,0,13,
2004,0,4,SI,0,0,0,0,0,0,13,
2003,0,4,Bronx,0,0,0,0,0,0,14,
2007,0,4,Brooklyn,0,0,0,1,0,0,14,
2008,1,4,Brooklyn,0,0,0,0,0,0,14,
2008,1,4,Bronx,0,0,0,0,0,0,14,
2009,1,4,Manhattan,0,0,0,0,0,0,14,
2010,0,4,Queens,0,0,1,0,0,0,14,
2005,1,4,Brooklyn,0,0,0,0,0,0,15,
2006,0,4,Queens,1,0,1,1,0,0,15,
2007,1,4,Bronx,0,0,0,0,0,0,15,
2007,0,4,Queens,1,1,0,0,0,0,15,
2009,0,4,Brooklyn,1,0,0,1,0,0,15,
2010,1,4,Brooklyn,0,0,0,0,0,0,15,
2010,0,4,Queens,1,1,0,0,0,0,15,
2010,1,4,Bronx,0,0,0,0,0,0,15,
2010,0,4,Manhattan,0,0,0,1,0,0,15,
2011,0,4,Brooklyn,1,0,0,1,0,0,15,
2011,1,4,Queens,1,0,0,0,0,0,15,
2003,0,4,Brooklyn,1,0,1,0,0,0,16,
2006,1,4,Brooklyn,0,0,0,0,0,0,16,
2009,0,4,Manhattan,0,0,0,1,0,0,16,
2009,0,4,SI,1,0,0,0,0,0,16,
2010,1,4,Queens,1,0,0,0,0,0,16,
2011,0,4,Queens,1,1,1,0,0,0,16,
2011,0,4,Queens,1,1,0,0,0,0,16,
2012,0,4,Queens,1,0,0,1,0,0,16,
2014,0,4,SI,0,0,0,0,0,0,16,
2004,0,4,Bronx,1,0,1,0,0,0,17,
2004,0,4,Queens,0,0,0,1,0,0,17,
2005,0,4,Manhattan,1,0,1,0,0,0,17,
2012,0,4,Queens,1,1,1,0,0,0,17,
2005,0,4,Brooklyn,0,0,0,1,0,0,18,
2006,0,4,Brooklyn,0,0,0,1,0,0,18,
2008,1,4,Manhattan,0,0,0,0,0,0,18,
2008,0,4,SI,1,0,0,0,0,0,18,
2012,0,4,SI,1,0,0,0,0,0,18,
2014,0,4,Queens,0,0,1,0,0,1,18,
2003,0,4,Queens,1,0,0,0,0,0,19,
2005,0,4,Bronx,0,0,0,0,0,0,19,
2006,0,4,Manhattan,1,0,1,0,0,0,19,
2007,0,4,Queens,0,0,1,0,0,0,19,
2008,0,4,Queens,0,0,0,1,0,0,19,
2009,0,4,Brooklyn,0,0,0,1,0,0,19,
2011,1,4,Brooklyn,0,0,0,0,0,0,19,
2012,1,4,Brooklyn,0,0,0,0,0,0,19,
2006,0,4,Queens,0,0,1,0,0,0,20,
2008,0,4,Brooklyn,0,0,0,1,0,0,20,
2008,0,4,Queens,1,0,1,1,0,0,20,
2011,0,4,Queens,1,0,0,1,0,0,20,
2014,0,4,Brooklyn,0,0,0,0,0,0,20,
2009,0,4,Queens,1,0,0,1,0,0,21,
2009,1,4,Brooklyn,0,0,0,0,0,0,21,
2009,0,4,Queens,1,1,0,0,0,0,21,
2011,1,4,Manhattan,0,0,0,0,0,0,21,
2011,0,4,Brooklyn,0,0,0,1,0,0,21,
2012,0,4,Manhattan,1,0,1,0,0,0,21,
2012,1,4,Manhattan,0,0,0,0,0,0,21,
2014,0,4,Queens,1,0,1,0,0,0,22,
2003,0,4,Queens,0,0,1,0,0,0,23,
2005,0,4,Queens,0,0,0,1,0,0,23,
2007,0,4,Queens,1,1,1,0,0,0,23,
2013,0,4,Bronx,0,0,0,0,0,0,23,
2004,0,4,Bronx,0,0,0,0,0,0,24,
2004,1,4,Queens,0,0,0,0,0,0,24,
2005,0,4,Brooklyn,0,0,1,0,0,0,24,
2006,0,4,Bronx,1,0,1,0,0,0,24,
2006,0,4,Bronx,1,0,0,0,0,0,24,
2007,0,4,Bronx,1,0,1,0,0,0,24,
2012,0,4,Brooklyn,0,0,0,1,0,0,24,
2005,0,4,Manhattan,1,0,0,0,0,0,25,
2010,1,4,Manhattan,0,0,0,0,0,0,25,
2008,0,4,Manhattan,1,0,1,0,0,0,26,
2009,0,4,Manhattan,1,0,1,0,0,0,26,
2010,0,4,Queens,1,1,1,0,0,0,26,
2011,0,4,SI,1,0,0,0,0,0,26,
2013,0,4,Bronx,1,0,0,0,0,0,26,
2006,0,4,Manhattan,1,0,0,0,0,0,27,
2013,0,4,Brooklyn,1,0,1,0,0,0,27,
2007,1,4,Queens,0,0,0,0,0,0,28,
2007,0,4,Queens,0,0,0,1,0,0,28,
2006,0,4,SI,0,0,0,0,0,0,29,
2007,0,4,Brooklyn,1,0,1,0,0,0,29,
2009,0,4,Queens,0,0,0,1,0,0,30,
2012,1,4,Queens,0,0,0,0,0,0,30,
2006,0,4,Brooklyn,1,0,1,0,0,0,31,
2010,0,4,Brooklyn,0,0,0,1,0,0,31,
2010,0,4,Queens,1,0,0,1,0,0,31,
2010,0,4,Manhattan,1,0,1,0,0,0,31,
2011,0,4,Queens,0,0,0,1,0,0,31,
2013,0,4,Manhattan,1,0,0,0,0,0,31,
2004,0,4,Brooklyn,1,0,1,0,0,0,32,
2003,0,4,Brooklyn,0,0,0,0,0,0,34,
2010,0,4,Queens,0,0,0,1,0,0,34,
2011,1,4,Queens,0,0,0,0,0,0,34,
2014,0,4,Queens,1,0,1,0,0,1,34,
2007,0,4,SI,0,0,0,0,0,0,35,
2005,1,4,Queens,0,0,0,0,0,0,36,
2008,1,4,Queens,0,0,0,0,0,0,36,
2007,0,4,Manhattan,1,0,1,0,0,0,37,
2008,0,4,Bronx,1,0,1,0,0,0,37,
2012,0,4,SI,0,0,0,0,0,0,37,
2007,0,4,Bronx,1,0,0,0,0,0,38,
2003,0,4,Queens,1,0,1,0,0,0,39,
2011,0,4,Manhattan,1,0,1,0,0,0,39,
2006,0,4,Queens,0,0,0,1,0,0,40,
2007,0,4,Bronx,0,0,0,0,0,0,40,
2009,1,4,Queens,0,0,0,0,0,0,40,
2009,0,4,Manhattan,1,0,0,0,0,0,40,
2005,0,4,Brooklyn,1,0,1,0,0,0,41,
2007,0,4,Manhattan,1,0,0,0,0,0,41,
2012,0,4,Bronx,1,0,1,0,0,0,41,
2013,0,4,Queens,1,0,1,0,0,0,41,
2005,0,4,Brooklyn,1,0,0,0,0,0,42,
2009,0,4,Bronx,1,0,1,0,0,0,42,
2012,0,4,Brooklyn,1,0,1,0,0,0,42,
2012,0,4,Queens,0,0,0,1,0,0,42,
2004,0,4,Manhattan,0,0,0,0,0,0,43,
2014,0,4,Queens,0,0,0,0,0,0,44,
2004,0,4,Brooklyn,1,0,0,0,0,0,45,
2006,1,4,Queens,0,0,0,0,0,0,45,
2010,0,4,Bronx,1,0,1,0,0,0,45,
2008,0,4,Manhattan,1,0,0,0,0,0,46,
2006,0,4,Bronx,0,0,0,0,0,0,47,
2009,0,4,SI,0,0,0,0,0,0,49,
2009,0,4,Brooklyn,1,0,1,0,0,0,49,
2010,1,4,Queens,0,0,0,0,0,0,49,
2010,0,4,Brooklyn,1,0,1,0,0,0,49,
2010,0,4,SI,0,0,0,0,0,0,54,
2013,0,4,Manhattan,0,0,0,0,0,0,54,
2008,0,4,Brooklyn,1,0,1,0,0,0,56,
2010,0,4,Manhattan,1,0,0,0,0,0,59,
2008,0,4,Bronx,0,0,0,0,0,0,60,
2008,0,4,SI,0,0,0,0,0,0,60,
2011,0,4,Bronx,1,0,1,0,0,0,61,
2006,0,4,Brooklyn,1,0,0,0,0,0,62,
2008,0,4,Bronx,1,0,0,0,0,0,63,
2012,0,4,Manhattan,1,0,0,0,0,0,64,
2011,0,4,SI,0,0,0,0,0,0,66,
2004,0,4,Queens,1,0,0,0,0,0,67,
2005,0,4,Manhattan,0,0,0,0,0,0,67,
2010,0,4,Bronx,1,0,0,0,0,0,67,
2005,0,4,Queens,0,0,1,0,0,0,68,
2009,0,4,Bronx,0,0,0,0,0,0,68,
2004,0,4,Queens,0,0,1,0,0,0,73,
2013,0,4,Brooklyn,1,0,0,0,0,0,73,
2004,0,4,Queens,1,0,1,0,0,0,74,
2005,0,4,Queens,1,0,0,0,0,0,78,
2011,0,4,Brooklyn,1,0,1,0,0,0,81,
2014,0,4,Queens,1,0,0,0,0,0,82,
2009,0,4,Bronx,1,0,0,0,0,0,90,
2012,0,4,Bronx,1,0,0,0,0,0,90,
2011,0,4,Bronx,1,0,0,0,0,0,94,
2012,0,4,Queens,1,0,1,0,0,0,95,
2011,0,4,Manhattan,1,0,0,0,0,0,96,
2008,0,4,Brooklyn,1,0,0,0,0,0,102,
2007,0,4,Brooklyn,1,0,0,0,0,0,104,
2010,0,4,Bronx,0,0,0,0,0,0,104,
2013,0,4,Brooklyn,0,0,0,0,0,0,105,
2006,0,4,Queens,1,0,1,0,0,0,113,
2011,0,4,Bronx,0,0,0,0,0,0,113,
2010,0,4,Brooklyn,1,0,0,0,0,0,114,
2006,0,4,Manhattan,0,0,0,0,0,0,115,
2013,0,4,Queens,1,0,0,0,0,0,115,
2005,0,4,Queens,1,0,1,0,0,0,116,
2009,0,4,Brooklyn,1,0,0,0,0,0,116,
2012,0,4,Bronx,0,0,0,0,0,0,116,
2003,0,4,Queens,0,0,0,0,0,0,118,
2007,0,4,Manhattan,0,0,0,0,0,0,125,
2009,0,4,Manhattan,0,0,0,0,0,0,126,
2004,0,4,Brooklyn,0,0,0,0,0,0,132,
2006,0,4,Queens,1,0,0,0,0,0,138,
2010,0,4,Manhattan,0,0,0,0,0,0,145,
2008,0,4,Manhattan,0,0,0,0,0,0,150,
2013,0,4,Queens,0,0,0,0,0,0,152,
2007,0,4,Queens,1,0,0,0,0,0,162,
2012,0,4,Brooklyn,1,0,0,0,0,0,164,
2012,0,4,Manhattan,0,0,0,0,0,0,170,
2007,0,4,Brooklyn,0,0,0,0,0,0,172,
2007,0,4,Queens,1,0,1,0,0,0,179,
2008,0,4,Queens,1,0,1,0,0,0,179,
2011,0,4,Manhattan,0,0,0,0,0,0,183,
2011,0,4,Queens,1,0,1,0,0,0,185,
2009,0,4,Queens,1,0,1,0,0,0,195,
2011,0,4,Brooklyn,1,0,0,0,0,0,199,
2010,0,4,Queens,1,0,1,0,0,0,212,
2008,0,4,Queens,1,0,0,0,0,0,217,
2008,0,4,Brooklyn,0,0,0,0,0,0,234,
2010,0,4,Brooklyn,0,0,0,0,0,0,234,
2006,0,4,Brooklyn,0,0,0,0,0,0,244,
2005,0,4,Brooklyn,0,0,0,0,0,0,265,
2012,0,4,Brooklyn,0,0,0,0,0,0,272,
2009,0,4,Queens,1,0,0,0,0,0,297,
2012,0,4,Queens,1,0,0,0,0,0,302,
2009,0,4,Brooklyn,0,0,0,0,0,0,316,
2007,0,4,Queens,0,0,0,0,0,0,345,
2011,0,4,Brooklyn,0,0,0,0,0,0,359,
2012,0,4,Queens,0,0,0,0,0,0,362,
2011,0,4,Queens,1,0,0,0,0,0,369,
2008,0,4,Queens,0,0,0,0,0,0,378,
2010,0,4,Queens,1,0,0,0,0,0,394,
2004,0,4,Queens,0,0,0,0,0,0,398,
2009,0,4,Queens,0,0,0,0,0,0,405,
2011,0,4,Queens,0,0,0,0,0,0,483,
2005,0,4,Queens,0,0,0,0,0,0,530,
2010,0,4,Queens,0,0,0,0,0,0,555,
2006,0,4,Queens,0,0,0,0,0,0,591,
2003,1,5,Brooklyn,1,0,0,1,0,0,1,
2003,1,5,Bronx,1,1,1,0,1,0,1,
2003,1,5,SI,1,1,0,1,0,0,1,
2003,0,5,Queens,1,1,0,1,1,0,1,
2003,1,5,Manhattan,1,1,0,0,1,0,1,
2003,0,5,SI,0,0,1,0,0,1,1,
2003,1,5,SI,1,0,0,1,0,0,1,
2003,1,5,Brooklyn,1,0,1,1,1,0,1,
2003,0,5,SI,0,0,1,1,1,0,1,
2003,0,5,SI,1,0,1,1,1,1,1,
2003,1,5,Bronx,0,1,0,0,0,0,1,
2003,0,5,Brooklyn,0,1,0,1,1,0,1,
2003,0,5,Queens,1,1,1,1,1,0,1,
2003,0,5,Manhattan,1,1,0,1,0,1,1,
2003,0,5,Queens,0,0,0,1,0,1,1,
2003,1,5,Bronx,1,0,1,0,1,0,1,
2003,0,5,Manhattan,0,1,0,0,1,1,1,
2003,0,5,SI,0,1,1,1,0,0,1,
2003,1,5,Bronx,1,0,1,1,0,0,1,
2003,1,5,SI,0,0,1,1,1,0,1,
2003,0,5,Brooklyn,0,0,0,1,0,1,1,
2003,0,5,Bronx,0,1,0,0,1,0,1,
2003,1,5,Queens,1,0,1,0,1,0,1,
2003,1,5,Manhattan,0,1,0,1,1,0,1,
2003,1,5,Queens,1,1,0,0,1,0,1,
2003,0,5,Queens,0,1,1,0,1,0,1,
2003,0,5,Bronx,1,0,0,0,0,1,1,
2003,1,5,Brooklyn,0,0,0,1,1,0,1,
2003,0,5,SI,1,1,1,1,1,1,1,
2003,0,5,Manhattan,0,0,0,1,1,0,1,
2003,0,5,SI,1,1,1,1,0,1,1,
2003,0,5,Queens,0,1,1,1,0,0,1,
2003,0,5,Manhattan,0,1,1,1,1,0,1,
2003,1,5,Manhattan,1,0,0,1,0,0,1,
2003,1,5,Bronx,1,1,0,0,0,0,1,
2003,0,5,Queens,0,1,1,0,0,1,1,
2003,0,5,Manhattan,0,1,0,1,0,1,1,
2003,1,5,SI,1,1,0,0,0,0,1,
2003,1,5,Bronx,1,1,0,0,1,0,1,
2003,1,5,Bronx,0,1,1,1,0,0,1,
2003,0,5,Brooklyn,0,1,0,0,0,1,1,
2003,1,5,Brooklyn,0,1,1,0,0,0,1,
2003,0,5,Bronx,0,1,0,1,0,0,1,
2003,1,5,Brooklyn,0,0,0,0,1,0,1,
2003,0,5,Bronx,1,0,1,0,1,1,1,
2003,0,5,Queens,0,0,1,0,0,1,1,
2003,1,5,Queens,0,0,0,1,1,0,1,
2003,1,5,Manhattan,0,1,0,0,1,0,1,
2003,1,5,Brooklyn,1,0,1,0,0,1,1,
2003,0,5,Queens,0,1,0,0,0,1,1,
2003,0,5,Bronx,1,1,0,0,0,1,1,
2003,1,5,Queens,1,0,1,1,0,0,1,
2003,0,5,Bronx,0,1,1,0,0,1,1,
2004,1,5,Bronx,0,1,1,0,0,0,1,
2004,0,5,Bronx,0,1,0,1,0,0,1,
2004,1,5,Queens,1,1,1,0,0,1,1,
2004,1,5,SI,1,1,1,0,0,1,1,
2004,0,5,Manhattan,0,1,0,0,0,1,1,
2004,0,5,SI,0,1,0,1,0,0,1,
2004,0,5,Manhattan,1,1,0,0,1,1,1,
2004,0,5,SI,1,0,0,1,0,1,1,
2004,1,5,Queens,0,0,0,1,0,1,1,
2004,0,5,Queens,1,0,1,0,1,1,1,
2004,1,5,Brooklyn,0,0,0,0,1,0,1,
2004,0,5,Queens,0,0,1,0,0,1,1,
2004,0,5,Brooklyn,1,1,1,1,1,1,1,
2004,1,5,Brooklyn,1,0,0,0,0,1,1,
2004,0,5,SI,0,0,0,1,0,1,1,
2004,1,5,Manhattan,1,1,1,0,0,1,1,
2004,1,5,Bronx,1,1,0,0,1,0,1,
2004,1,5,Manhattan,1,0,1,1,0,0,1,
2004,0,5,Brooklyn,1,1,1,1,1,0,1,
2004,1,5,Manhattan,1,0,1,1,1,0,1,
2004,0,5,Brooklyn,0,0,0,1,0,1,1,
2004,0,5,Brooklyn,0,1,1,1,0,0,1,
2004,0,5,Manhattan,0,1,1,1,0,0,1,
2004,1,5,SI,1,0,0,1,0,0,1,
2004,0,5,Manhattan,1,1,1,1,1,0,1,
2004,0,5,Brooklyn,0,1,1,1,0,1,1,
2004,1,5,Queens,1,0,1,1,1,0,1,
2004,1,5,Bronx,0,1,0,0,1,0,1,
2004,0,5,Queens,0,1,0,0,1,1,1,
2004,0,5,Brooklyn,0,1,1,0,1,0,1,
2004,1,5,Queens,1,0,0,1,1,0,1,
2004,0,5,Queens,1,1,0,1,0,0,1,
2004,1,5,Manhattan,0,1,1,1,0,0,1,
2004,1,5,Manhattan,1,1,1,0,1,1,1,
2004,0,5,Bronx,1,1,0,0,1,1,1,
2004,0,5,Queens,0,1,1,0,1,1,1,
2004,0,5,Bronx,1,1,1,1,1,0,1,
2004,1,5,Bronx,0,1,1,0,1,0,1,
2004,0,5,Bronx,1,1,0,0,0,1,1,
2004,1,5,SI,1,1,1,1,1,0,1,
2004,0,5,SI,0,0,1,0,0,1,1,
2004,0,5,Bronx,1,1,1,1,0,1,1,
2004,0,5,Bronx,1,0,1,1,1,1,1,
2004,1,5,Brooklyn,0,1,1,0,1,0,1,
2004,0,5,Bronx,0,0,1,0,1,0,1,
2004,0,5,Brooklyn,0,0,1,0,0,1,1,
2004,0,5,Brooklyn,0,1,1,0,1,1,1,
2004,0,5,SI,0,0,0,0,1,1,1,
2004,1,5,Queens,1,0,1,0,1,0,1,
2004,0,5,Manhattan,0,0,0,1,0,1,1,
2004,0,5,Queens,1,1,1,1,0,1,1,
2004,1,5,Brooklyn,1,1,1,1,0,0,1,
2004,1,5,Manhattan,1,0,1,1,0,1,1,
2004,1,5,SI,0,0,0,1,1,0,1,
2004,1,5,Queens,0,1,0,0,1,0,1,
2004,1,5,Manhattan,1,0,0,1,1,0,1,
2004,0,5,Bronx,0,1,1,0,1,0,1,
2004,1,5,Bronx,1,0,0,0,1,0,1,
2004,0,5,SI,1,0,0,0,0,1,1,
2004,0,5,Queens,0,0,1,0,1,0,1,
2004,1,5,Bronx,0,0,0,1,1,0,1,
2004,1,5,Brooklyn,0,0,0,1,1,0,1,
2005,0,5,Brooklyn,1,0,1,0,1,1,1,
2005,0,5,Queens,0,0,1,0,0,1,1,
2005,1,5,Bronx,1,0,1,0,0,1,1,
2005,1,5,Queens,0,1,0,1,0,0,1,
2005,1,5,SI,0,0,0,0,1,0,1,
2005,0,5,Brooklyn,0,0,1,0,0,1,1,
2005,0,5,Manhattan,0,1,0,0,0,1,1,
2005,0,5,Queens,0,0,1,1,0,1,1,
2005,0,5,SI,0,0,0,0,0,1,1,
2005,1,5,Bronx,0,0,0,0,1,0,1,
2005,0,5,Bronx,0,1,0,1,0,1,1,
2005,0,5,Manhattan,1,1,0,1,1,0,1,
2005,1,5,Bronx,1,1,0,0,1,0,1,
2005,1,5,SI,0,1,0,0,1,0,1,
2005,0,5,Bronx,0,1,0,0,0,1,1,
2005,0,5,Brooklyn,0,0,0,1,0,1,1,
2005,0,5,Queens,1,0,1,1,1,1,1,
2005,0,5,Queens,0,1,0,0,0,1,1,
2005,1,5,Brooklyn,0,1,1,0,1,0,1,
2005,0,5,Manhattan,0,1,1,1,0,0,1,
2005,0,5,Bronx,1,0,0,1,1,1,1,
2005,0,5,Bronx,0,1,0,1,0,0,1,
2005,0,5,Bronx,0,0,0,1,1,0,1,
2005,1,5,Brooklyn,1,1,0,0,1,1,1,
2005,1,5,Brooklyn,1,1,1,0,1,1,1,
2005,1,5,SI,0,1,1,0,1,0,1,
2005,1,5,Manhattan,1,0,1,0,1,0,1,
2005,0,5,SI,1,0,1,0,1,1,1,
2005,0,5,Brooklyn,1,0,0,0,1,1,1,
2005,0,5,Manhattan,1,1,1,1,0,0,1,
2005,0,5,Bronx,1,1,1,1,0,1,1,
2005,0,5,Brooklyn,1,1,0,1,1,0,1,
2005,1,5,Bronx,1,0,0,1,1,0,1,
2005,1,5,Queens,1,0,0,1,1,0,1,
2005,0,5,Manhattan,0,1,0,0,1,1,1,
2005,1,5,Queens,0,0,1,0,1,0,1,
2005,0,5,SI,1,0,1,1,0,1,1,
2005,0,5,Manhattan,1,0,0,0,1,1,1,
2005,1,5,Queens,1,1,1,0,0,1,1,
2005,1,5,Queens,0,1,1,0,1,0,1,
2005,0,5,SI,1,0,0,0,0,1,1,
2005,0,5,Queens,0,1,1,1,1,0,1,
2005,0,5,Manhattan,0,0,1,0,1,0,1,
2005,0,5,Queens,0,1,1,1,0,0,1,
2005,1,5,Bronx,1,1,1,0,1,0,1,
2005,0,5,Queens,1,1,0,1,0,0,1,
2005,0,5,Bronx,1,1,1,1,1,0,1,
2005,0,5,Manhattan,0,0,1,0,0,1,1,
2005,0,5,SI,1,1,0,0,1,1,1,
2005,1,5,Manhattan,1,0,0,0,1,0,1,
2005,0,5,Queens,0,0,0,0,1,1,1,
2005,1,5,Manhattan,0,1,1,1,0,0,1,
2005,0,5,Manhattan,0,0,1,1,0,1,1,
2005,0,5,Brooklyn,0,1,1,0,1,0,1,
2005,0,5,SI,1,0,1,0,0,1,1,
2005,0,5,SI,0,1,0,0,0,1,1,
2005,1,5,Brooklyn,1,0,0,1,0,1,1,
2005,1,5,Brooklyn,1,0,0,0,0,1,1,
2005,1,5,Queens,0,0,0,1,1,0,1,
2005,0,5,Brooklyn,0,1,0,1,0,1,1,
2005,1,5,Queens,1,1,0,0,0,1,1,
2005,0,5,Manhattan,0,1,0,1,1,0,1,
2005,0,5,Bronx,0,0,0,0,1,0,1,
2005,1,5,Brooklyn,0,1,1,0,1,1,1,
2005,0,5,SI,1,0,1,0,1,0,1,
2005,1,5,Brooklyn,0,1,0,0,1,0,1,
2005,1,5,Manhattan,0,0,0,0,0,1,1,
2005,1,5,SI,0,1,1,0,0,0,1,
2006,0,5,Manhattan,0,1,1,0,0,1,1,
2006,0,5,Manhattan,0,0,1,1,1,0,1,
2006,0,5,Manhattan,1,0,0,1,0,1,1,
2006,0,5,Manhattan,0,1,0,0,0,1,1,
2006,0,5,Manhattan,0,0,0,1,0,1,1,
2006,1,5,Manhattan,1,1,1,1,0,0,1,
2006,0,5,Bronx,0,1,1,0,1,0,1,
2006,0,5,Bronx,0,0,0,0,1,0,1,
2006,1,5,Bronx,0,1,0,0,1,0,1,
2006,0,5,Bronx,1,0,1,1,0,1,1,
2006,0,5,Bronx,1,1,1,1,1,0,1,
2006,1,5,Brooklyn,1,0,1,0,0,1,1,
2006,1,5,Brooklyn,1,0,0,1,1,0,1,
2006,0,5,Brooklyn,1,1,0,1,1,0,1,
2006,0,5,Brooklyn,1,1,1,1,1,0,1,
2006,0,5,Brooklyn,0,1,0,0,0,1,1,
2006,0,5,Brooklyn,0,1,0,1,0,0,1,
2006,0,5,Brooklyn,1,0,1,1,1,1,1,
2006,0,5,Brooklyn,1,0,0,1,1,1,1,
2006,1,5,Brooklyn,1,0,0,0,1,0,1,
2006,1,5,Brooklyn,1,1,1,1,0,0,1,
2006,1,5,Brooklyn,0,1,1,1,1,0,1,
2006,1,5,Brooklyn,0,1,1,0,1,0,1,
2006,1,5,Brooklyn,0,1,0,1,0,0,1,
2006,1,5,Queens,0,1,0,0,1,0,1,
2006,0,5,Queens,0,0,1,0,1,0,1,
2006,0,5,Queens,0,0,0,0,0,1,1,
2006,1,5,Queens,0,0,0,1,1,0,1,
2006,1,5,Queens,0,0,0,0,1,0,1,
2006,1,5,Queens,0,0,1,0,1,0,1,
2006,0,5,Queens,1,0,1,1,1,1,1,
2006,0,5,Queens,0,0,0,0,1,1,1,
2006,1,5,Queens,0,1,1,0,1,0,1,
2006,1,5,Queens,1,0,0,0,1,0,1,
2006,0,5,Queens,0,1,1,0,0,1,1,
2006,1,5,Queens,0,1,0,1,0,0,1,
2006,0,5,Queens,0,1,1,1,0,0,1,
2006,1,5,SI,1,1,0,0,1,1,1,
2006,1,5,SI,0,0,1,1,0,0,1,
2006,0,5,SI,0,1,1,1,0,0,1,
2006,1,5,SI,0,0,1,0,1,0,1,
2006,1,5,SI,0,1,0,1,0,0,1,
2006,0,5,SI,0,0,1,1,0,0,1,
2006,1,5,SI,1,0,0,1,1,0,1,
2006,1,5,SI,0,1,1,0,1,0,1,
2006,0,5,SI,0,1,0,1,0,0,1,
2006,0,5,SI,1,0,1,0,0,1,1,
2006,0,5,SI,0,1,1,0,1,1,1,
2006,0,5,SI,0,1,0,0,1,1,1,
2006,0,5,SI,0,0,0,1,1,0,1,
2006,0,5,SI,1,1,0,0,1,1,1,
2007,1,5,Brooklyn,0,0,0,0,1,0,1,
2007,1,5,Bronx,1,0,0,0,0,1,1,
2007,0,5,Bronx,1,0,0,1,1,0,1,
2007,0,5,Brooklyn,1,1,0,1,1,1,1,
2007,1,5,SI,0,0,0,0,1,0,1,
2007,0,5,Brooklyn,0,0,1,0,0,1,1,
2007,0,5,Bronx,1,0,0,0,1,0,1,
2007,1,5,Manhattan,0,1,1,1,0,0,1,
2007,0,5,Brooklyn,0,0,1,0,1,0,1,
2007,0,5,Bronx,1,0,1,0,1,0,1,
2007,0,5,Manhattan,1,1,0,0,1,1,1,
2007,0,5,Bronx,0,1,1,0,1,0,1,
2007,1,5,Bronx,1,0,1,0,1,0,1,
2007,1,5,SI,0,1,0,0,1,0,1,
2007,0,5,Brooklyn,1,0,1,0,1,1,1,
2007,0,5,Bronx,1,0,1,0,0,1,1,
2007,1,5,Brooklyn,1,0,1,1,0,1,1,
2007,1,5,Queens,0,1,0,0,1,0,1,
2007,1,5,Manhattan,1,1,0,1,0,0,1,
2007,0,5,Brooklyn,1,1,1,1,1,0,1,
2007,0,5,Brooklyn,0,0,1,1,1,0,1,
2007,0,5,Manhattan,0,1,1,0,0,1,1,
2007,0,5,Brooklyn,1,1,1,1,0,0,1,
2007,0,5,Brooklyn,0,1,0,0,0,1,1,
2007,0,5,Manhattan,1,1,0,1,1,0,1,
2007,1,5,Brooklyn,0,1,1,0,1,0,1,
2007,0,5,SI,1,0,1,0,1,0,1,
2007,1,5,Manhattan,1,1,1,0,0,1,1,
2007,1,5,Queens,1,1,0,0,0,1,1,
2007,0,5,Manhattan,0,0,1,1,1,0,1,
2007,0,5,Manhattan,1,0,1,0,1,1,1,
